Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.440359782,6.20664484,5.536037017,5.170608102,5.066384997,5.328802734,5.491400063,5.037248861,4.422556478,3.78203314,3.966498018,4.302825279,4.313753256,4.548925394,4.444859154,4.442373285,4.683454099,4.632001472,4.646050196,3.962688135,3.83367893,4.172223886,4.080658872,3.607441144,3.593353578,3.700112058,3.633591827,3.788405676,3.86105157,3.817434477
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.62146834,14.39705709,13.67197153,12.66513195,11.35417901,11.02262056,10.80709102,10.07001565,10.07626532,10.35031973,10.66769032,10.73577044,10.77267705,11.13042089,11.11272164,11.23183738,11.56836194,11.61127902,11.59564597,10.83213407,11.32541814,11.88499702,11.70209407,11.37700677,11.20820257,11.05201007,10.88744577,11.03519747,11.49657125,11.79720293
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.075137002,0.06679419,0.065297952,0.064518251,0.069808909,0.080887697,0.071476329,0.066521172,0.064437508,0.066170703,0.066584554,0.068093874,0.066887188,0.064192405,0.063695333,0.060933059,0.059330755,0.060904101,0.05724803,0.058743073,0.058201399,0.064290856,0.06918606,0.072964099,0.07564795,0.084171044,0.097226535,0.097299025,0.102938057,0.103622683
South Asia,SAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.562038442,0.588085186,0.598162116,0.611705621,0.629758197,0.665017948,0.683903632,0.708702042,0.708273475,0.749542852,0.762971318,0.763372613,0.773777741,0.781250573,0.826471546,0.850418647,0.895154695,0.969174766,1.010073499,1.08618142,1.130844833,1.177847715,1.25515581,1.275144523,1.366846885,1.368865188,1.386353777,1.452567688,1.504340472,1.495531949
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.70993679,11.28418912,11.69121625,11.38937294,11.2350448,10.84395948,11.21313036,11.03750822,11.42503778,11.40047007,11.5865541,11.50461002,12.03399222,12.30322098,12.67401099,12.92296947,13.21521177,13.43254097,14.20399414,14.27232468,15.16833544,15.38160708,15.9781099,15.98380127,16.82523051,17.2577901,16.7951115,15.94092541,14.88543121,14.61955333
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.254612348,0.223737516,0.207988417,0.144834348,0.207015345,0.193640336,0.180619956,0.214276613,0.190577832,0.207145449,0.216359904,0.231934587,0.279648571,0.28131563,0.306261714,0.355443294,0.425279835,0.447562665,0.466236939,0.469829025,0.486663684,0.462526844,0.449376953,0.422886984,0.435637492,0.490160379,0.53660534,0.515243061,0.496677809,0.476960503
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.309182549,0.30047887,0.322276693,0.306226363,0.31008684,0.319715277,0.331319671,0.354635825,0.388704842,0.417784804,0.418371798,0.448781232,0.44985978,0.430303134,0.503799938,0.516673102,0.494522666,0.536152719,0.542410391,0.546944175,0.56104807,0.587920994,0.563036112,0.589162689,0.613443862,0.647108027,0.686716537,0.64653213,0.653615395,0.663717595
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.507300635,9.719040931,9.722357212,10.91302746,11.10835531,10.66248717,10.49389981,10.05258641,9.434171256,9.548533706,10.45709574,10.15705126,9.887570712,9.273782135,9.508805829,8.650271986,8.445106954,8.34459514,7.939006886,7.785350075,8.353799225,8.636708162,8.22409727,8.132743535,8.117411688,8.207765834,8.221450295,8.755841796,8.406228967,8.307079491
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.46271875,0.47911077,0.494306749,0.508351079,0.521254852,0.533064669,0.543944217,0.528900642,0.539024121,0.548626169,0.558168092,0.567672203,0.576803599,0.585409029,0.657078971,0.704683667,0.689054179,0.673775668,0.620153823,0.625197767,0.629170575,0.632087268,0.61645439,0.669683078,0.569156733,0.505990276,0.573155338,0.543787298,0.546075935,0.533338885
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.073981802,0.077658035,0.074391512,0.076821204,0.081113282,0.05550225,0.07130748,0.052213062,0.056180091,0.044691289,0.071988477,0.090589109,0.097274126,0.102786315,0.095783202,0.079178874,0.101552999,0.084186947,0.085373819,0.083069186,0.08700113,0.11191121,0.126683213,0.149321036,0.161048904,0.124405778,0.124100721,0.122434652,0.109396931,0.11184531
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.443435928,0.562160895,0.60336378,0.69614794,0.783413004,0.862879565,0.757269964,0.910547599,0.963452852,0.947018933,0.944871529,0.980278369,0.988143124,1.080166473,1.106756405,1.132859799,1.199780687,1.262381658,1.138742108,1.096666172,1.069670198,1.104711531,1.098796044,1.044354012,1.061272656,1.123403283,1.147106408,1.018087182,1.085026906,1.241995331
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.104299184,0.105455432,0.105784861,0.096666092,0.090519478,0.08320702,0.076280203,0.071111681,0.064541257,0.059633998,0.056183222,0.056224697,0.060566757,0.059436696,0.05732724,0.055410701,0.053778529,0.055764964,0.054172743,0.052003247,0.052383669,0.051568176,0.050641759,0.050573875,0.048838267,0.047224965,0.046176946,0.044401925,0.042826293,0.043175461
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.161086211,6.872367238,6.2761364,5.548551318,5.029323282,5.842349414,6.780178094,7.412623259,7.42757585,5.306083854,5.852577835,5.997254857,6.480338727,6.971374525,7.550423832,6.81246772,7.152331486,6.971408026,6.779387321,6.402299491,6.459632708,7.081738796,6.360537735,6.486480319,5.463794101,6.397117589,6.604969132,6.74276565,6.606418045,6.616046939
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.778657645,0.772803317,0.766505848,0.750060224,0.730443656,0.754549616,0.785556093,0.792132056,0.77838737,0.740011443,0.741091884,0.786975948,0.770933457,0.794038656,0.814787756,0.799795734,0.779073879,0.775853119,0.805027131,0.75743307,0.789682795,0.766571624,0.775848783,0.794036509,0.803849558,0.76534413,0.756673582,0.744198216,0.733475159,0.734013261
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.090510748,0.084237603,0.072625025,0.049818938,0.066111036,0.067898368,0.068078605,0.080509392,0.068427823,0.071793092,0.075231746,0.082884623,0.100207896,0.107259816,0.129832536,0.118757812,0.124540492,0.1389908,0.140527623,0.139773348,0.134851085,0.124962777,0.132690385,0.130559697,0.136445306,0.175982438,0.156333237,0.14261285,0.149105425,0.162715773
Sub-Saharan Africa,SSF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.778842627,0.773020685,0.766736312,0.750302711,0.730714864,0.754792284,0.785853298,0.792484247,0.778746175,0.740394654,0.74143436,0.787347553,0.771336817,0.794416028,0.815206752,0.800204781,0.779485104,0.776265488,0.805447477,0.757881585,0.790102335,0.766950898,0.776237763,0.794401474,0.804253592,0.765778851,0.757164204,0.744676345,0.733941129,0.73449326
Small states,SST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.432777326,4.316066054,4.179980353,3.964812691,3.93019791,3.90647586,4.054799621,4.219775671,4.320247112,4.356890007,4.267355787,4.374570481,4.518464319,4.819161523,4.8969731,5.089600583,5.394686647,5.581716916,5.575866981,5.609395055,5.590232623,5.768447737,5.867575049,5.894526152,5.950082943,5.791357116,5.723067694,5.650748468,5.570307798,5.534303371
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.415479089,0.406226642,0.318349675,0.312056295,0.382655014,0.375722326,0.369243494,0.363224269,0.357679376,0.352589417,0.347913217,0.341861642,0.400424441,0.455249023,0.443889233,0.494804541,0.482727399,0.471017682,0.51722951,0.505254668,0.549034257,0.537507264,0.631831666,0.619332449,0.607604153,0.596646831,0.635286735,0.672960452,0.662427136,0.698978122
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.26402039,4.928109697,4.886525347,4.877182598,4.852912216,4.81023729,4.75402966,4.703159949,4.612895751,4.570014752,3.089783256,3.118626819,2.259586102,2.441541981,2.722436768,3.273798104,2.930905288,2.670727625,2.734399946,2.685249918,3.18634634,3.53167468,4.371890282,4.060665208,4.599056817,4.726530307,5.073496994,4.254891849,3.722324749,4.414452242
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.34309603,9.039664782,8.689888965,8.322528005,7.799741542,7.901903749,7.84797448,7.852074131,7.680155295,7.535183339,7.064757493,7.172514212,7.08027204,7.133321044,6.967246738,7.169436843,7.048132949,6.919556134,6.896893753,6.295477884,6.571542883,6.320409762,5.982344127,6.081213422,5.617636524,5.669455793,5.80025256,6.173666031,6.058635474,5.698416255
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.771226142,6.371819154,6.426252368,6.808097016,6.841110803,7.271824519,7.688718051,7.920618584,7.821847581,7.518740119,7.310481793,7.720650984,7.781282035,7.721473688,7.861745352,7.958113965,8.117126246,8.066906107,8.588464451,7.604175103,7.70288523,7.647930119,7.349942268,7.063268041,6.357966448,6.367726166,6.731097778,6.833179386,6.784338879,6.512209378
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.233324979,6.294260143,6.547019076,6.480427217,6.661165994,6.596850845,7.19941346,6.486502129,6.593624611,6.464305092,6.005336499,5.901555313,6.052689599,6.161932315,5.958727462,5.560617833,5.385163218,5.152987026,5.005620235,4.611489154,5.132155515,4.717853416,4.426761612,4.222750051,4.030482516,3.999311639,3.908058712,3.807034265,3.538991742,3.405037919
Eswatini,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.655729259,0.62941716,0.626915199,0.618804742,0.639589321,0.660673069,0.472479604,0.59551807,0.61681845,0.667733731,0.669580474,0.585752202,0.590021597,0.595014904,0.591125235,0.615737146,0.6031167,0.608851619,0.578050589,0.639335957,0.590952048,0.597084622,0.611816706,0.67064943,0.666154468,0.679050653,0.735214292,0.772978735,0.784193441,0.820784292
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.158056023,2.413435739,2.543702217,2.629648596,2.829997979,2.655901413,3.140662418,3.621360856,3.678055957,3.855241885,3.574465987,3.940789636,4.180452134,4.107222715,4.607456747,4.586159396,4.609928909,4.704056142,4.830028829,5.154757132,4.9014147,4.688875887,4.86959681,4.669312465,5.14453966,5.459274778,6.126091694,6.05156332,5.994088416,6.248399634
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.610203114,2.798405073,2.671702287,2.65050166,2.689147866,2.723312688,2.856777869,2.785355611,2.879254158,2.758911104,2.722647905,2.67396814,2.57923248,2.51996502,2.563591167,3.079066145,3.098495842,3.072017732,3.039946886,2.780931367,2.734855192,2.504098665,2.080460002,1.428184611,1.325712089,1.315791005,1.388929031,1.545563065,1.416714605,1.279215743
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.066929017,0.066198555,0.065049153,0.063582847,0.065220708,0.063871273,0.062497474,0.063079848,0.060966791,0.061388977,0.035112627,0.039818223,0.04525722,0.04893237,0.046809159,0.047975953,0.049201137,0.046629912,0.048654507,0.068718791,0.104247875,0.08930217,0.145826242,0.165698633,0.164998116,0.169020777,0.151446782,0.142517342,0.140346743,0.139518738
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.612715874,1.690393968,1.752454057,1.891282902,1.963613611,2.167077513,2.16022318,2.198486384,2.222809305,2.170328834,2.266652072,2.367838869,2.51881819,2.855211542,3.243919751,3.606882335,3.91790468,4.207632762,4.29637322,4.536167894,4.935226033,5.345001486,5.44792647,5.632907529,5.635383947,5.554605284,5.529340512,5.623784769,5.851209678,5.976809177
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.255105,9.869780048,9.253835079,8.49690509,7.632189964,7.423500888,7.243592781,6.874346207,6.77742026,6.712504543,6.850153051,6.839907213,6.90752301,7.19320705,7.188447398,7.217529818,7.504457748,7.618883717,7.67157409,7.06401161,7.372297386,7.69890608,7.557392167,7.367613736,7.090333666,6.901387547,6.955133686,7.092773523,7.244518062,7.21881163
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.252841435,0.233070148,0.182649781,0.154472645,0.222351887,0.228995183,0.305900987,0.165485406,0.253791164,0.351277881,0.253592477,0.229329894,0.253713981,0.337576039,0.31984371,0.306394166,0.267268626,0.248034861,0.252310903,0.440719744,0.40019144,0.373406795,0.323389353,0.246262821,0.21815539,0.244874076,0.300208025,0.263600404,0.287074946,0.287513388
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.615472906,1.748132549,1.895887917,2.124062341,2.338508388,2.621462939,2.901624644,2.917570134,2.539306,2.623046866,2.608195022,2.720507366,2.868773031,2.962936274,3.218285866,3.308500527,3.315464109,3.360779671,3.380156755,3.248018379,3.433108629,3.399655519,3.624794443,3.746841769,3.670619302,3.75563361,3.705013228,3.650586334,3.613917211,3.745594941
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.03401343,1.830352756,1.359568106,0.904192972,0.523777337,0.424260751,0.371131288,0.410327234,0.449908678,0.410368095,0.350709501,0.335475697,0.325600716,0.326714527,0.38228524,0.35646534,0.381159291,0.454900127,0.415038194,0.322684489,0.321447269,0.328845146,0.379569505,0.393284187,0.550061074,0.574843252,0.697968848,0.825721723,0.950906528,1.008889049
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.00179126,9.888057456,7.156739471,6.689489143,8.117517458,8.04188119,7.116795661,6.989526252,7.184898535,8.373547765,8.428296666,8.439958283,8.812573281,9.739465297,10.2431804,10.35454972,10.48035814,11.63805635,11.62334001,10.11203131,11.23392888,12.20897304,12.64224627,12.62928083,12.60782008,12.72884415,12.49710045,12.25122495,12.04438716,11.83258088
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.995592285,2.036700629,2.049412332,2.072517619,2.128572906,2.141083242,2.246316238,2.348652191,2.408508347,2.356019018,2.399957203,2.377030711,2.355243542,2.364740623,2.441162459,2.491002315,2.537184313,2.589083484,2.638869551,2.546265112,2.687843705,2.767778415,2.859227586,2.90040149,2.888557922,2.837153528,2.740718424,2.680150082,2.588687282,2.538443936
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,0.186887328,0.183442484,0.211418952,0.216648279,0.201093145,0.196201156,0.201327606,0.215852999,0.22048974,0.224622993,0.263695474,0.396020859,0.447321533,0.431244298,0.489971128,0.490655439,0.483419132,0.484209313
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.348765535,2.353598386,2.467225455,2.584502289,2.74648802,2.780307423,2.796439569,2.893300451,2.768520945,2.813670711,2.892692727,2.978855414,2.98935398,3.024570691,3.153323871,3.33015613,3.428352692,3.496410856,3.564907433,3.624957818,3.626042615,3.579693261,3.683872729,3.690802671,3.704563835,3.607483689,3.590084248,3.683172768,3.696182974,3.677696624
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.810315314,0.908999091,0.805964135,0.904595344,0.90242753,1.000230053,0.798443036,0.894116712,0.888073177,1.078621718,0.974630371,0.872008526,0.963354028,1.149315174,1.237670848,1.230675975,1.412562444,1.219077582,1.215725837,1.306652735,1.117495296,1.022200327,1.023236771,1.120563245,1.031643308,1.13077399,1.419016772,1.707536946,1.521635724,1.524520933
South Asia (IDA & IBRD),TSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.562038442,0.588085186,0.598162116,0.611705621,0.629758197,0.665017948,0.683903632,0.708702042,0.708273475,0.749542852,0.762971318,0.763372613,0.773777741,0.781250573,0.826471546,0.850418647,0.895154695,0.969174766,1.010073499,1.08618142,1.130844833,1.177847715,1.25515581,1.275144523,1.366846885,1.368865188,1.386353777,1.452567688,1.504340472,1.495531949
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.778842627,0.773020685,0.766736312,0.750302711,0.730714864,0.754792284,0.785853298,0.792484247,0.778746175,0.740394654,0.74143436,0.787347553,0.771336817,0.794416028,0.815206752,0.800204781,0.779485104,0.776265488,0.805447477,0.757881585,0.790102335,0.766950898,0.776237763,0.794401474,0.804253592,0.765778851,0.757164204,0.744676345,0.733941129,0.73449326
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.38279756,10.22547766,10.22946678,8.284555949,6.754300968,6.591111023,6.996925616,7.351094812,7.500536833,7.460082905,7.65649079,8.680925198,9.420757394,11.41444545,11.82804258,12.84809098,14.56875783,14.80292968,14.3738924,13.58844077,15.21666309,15.67583571,15.04498496,15.41580622,15.19307468,14.60781804,12.46146166,12.34269823,11.81623868,11.3095457
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.72274412,1.743042587,1.830153569,1.827969674,1.795881743,1.805446078,1.836584293,1.870694421,1.928254068,2.008568188,2.092321725,2.158052482,2.150663024,2.109125568,2.18417296,2.211131949,2.279760327,2.339232136,2.364148092,2.345031437,2.525914761,2.387485457,2.486938287,2.464539863,2.62053872,2.637184838,2.533873386,2.536523191,2.504809913,2.48229898
Turkiye,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.56239666,2.599366478,2.660649738,2.715372422,2.63795839,2.835319293,3.073948616,3.156627369,3.111875666,3.048953468,3.375261706,3.039247991,3.153723551,3.277534986,3.313413847,3.420434828,3.751077391,4.100676019,4.026739751,3.985149741,4.059137714,4.283450085,4.368905335,4.154950994,4.360913769,4.414398847,4.623460851,5.066401211,4.972025981,4.753617528
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.089087345,1.069061364,1.056412423,1.050751287,1.046134533,1.043296818,1.040474456,1.038421599,1.03799045,1.037344398,1.03755966,1.039392994,1.040690996,1.034340068,1.021346111,1.008878105,0.997008951,0.985318729,0.973520227,0.960799364,0.947867277,0.934579418,0.921319309,0.915918646,0.917515348,0.91937113,0.921489106,0.923531564,0.920386542,0.912741856
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.072120855,0.069540238,0.067438406,0.067441739,0.064530683,0.089332253,0.098584706,0.090920972,0.082448322,0.075224393,0.0855973,0.088381955,0.098202288,0.100712708,0.132426578,0.143510925,0.149154194,0.141670569,0.141821193,0.134901699,0.15317932,0.17644765,0.206545256,0.21947616,0.210766397,0.222485183,0.20587553,0.210247449,0.206574427,0.207941599
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.044920488,0.044574229,0.043612461,0.041617518,0.036273254,0.045936259,0.04941276,0.050738369,0.05590643,0.055414164,0.054119995,0.052496989,0.058328235,0.059571838,0.060045493,0.072280737,0.083410877,0.096861926,0.097345574,0.106963717,0.102962956,0.112326689,0.110289949,0.104610904,0.11310929,0.12594271,0.127747538,0.128840659,0.14115246,0.136440644
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,13.27040704,12.53699484,11.01889918,9.569138661,8.005754853,7.750500846,6.778787962,6.48764888,6.167974554,6.154728832,6.04719734,6.176226409,6.305486056,6.906706612,6.472697367,6.27128609,6.497208272,6.711338281,6.511279813,5.463665486,5.862560917,6.199174358,6.077860784,5.941351514,5.25113054,4.231515591,4.480868101,3.902198828,4.159783074,3.936583531
Upper middle income,UMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.317207301,3.313213327,3.284128842,3.282700603,3.21858903,3.333755912,3.315136486,3.298599109,3.315254061,3.234235067,3.360516243,3.436682885,3.559627463,3.87079468,4.22018046,4.539856862,4.841074965,5.107112566,5.221095027,5.305119585,5.707447939,6.083554624,6.187733443,6.341045917,6.287775361,6.157972587,6.112829199,6.195026404,6.341486224,6.408675263
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.23515726,1.393773119,1.512493769,1.41562363,1.338581073,1.46183337,1.68906721,1.713368807,1.77154814,2.0677269,1.658453374,1.499573303,1.370053241,1.356412621,1.647654774,1.633679132,1.905316865,1.757468688,2.323053746,2.293553314,1.873144628,2.263778074,2.52734035,2.1767549,1.916464553,1.951323834,1.909914148,1.782479079,1.908351273,1.893006281
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,19.40734628,19.00340342,19.02286035,19.2183334,19.25621185,19.21690864,19.5753803,20.33085525,20.26630029,20.10113245,20.46980666,20.17153061,19.445549,19.50649945,19.5976305,19.46926248,18.94591375,19.04291352,18.27849449,16.80869862,17.43173849,16.60421817,15.78978264,16.11118443,16.04092103,15.56003496,15.1498852,14.82326087,15.22254765,14.67341061
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.742077036,5.659602902,5.272040655,5.222404521,4.865710328,4.307658547,4.288482239,4.256137238,4.833894641,4.791529987,5.02263655,5.035159998,5.139710761,4.768134876,4.826720808,4.554973915,4.808169683,4.562304668,4.720395157,4.196647824,4.419796581,4.384207069,3.799895864,3.698682699,3.409552819,3.168481901,3.304142608,3.381745391,3.412721809,3.47554445
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.711193293,0.798013832,1.059864691,1.14415469,1.228673734,1.313784224,1.312450783,1.40011901,1.664257872,1.666739769,1.405814801,1.759928195,2.027324849,2.033454788,2.220090935,2.231286203,2.243621384,2.436295484,2.266217049,8.102694699,2.287115307,2.483832192,3.330773705,2.140530518,2.525441585,2.347814654,2.453686574,2.17908274,2.374597506,2.477983974
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.145671932,4.993025388,4.98104849,5.072241299,4.922638606,5.158480331,5.397811724,5.538346703,5.501233651,5.234706446,5.38404532,5.458154823,5.556448403,5.26607135,5.323155115,5.526311187,5.44349339,5.173097097,5.409569128,5.386563756,5.714779049,5.500382139,6.146161745,6.046982562,5.936424797,5.343318781,4.914209919,4.607466947,4.430079197,3.877579233
British Virgin Islands,VGB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.28888425,0.289648066,0.298185609,0.340562297,0.367994483,0.425710126,0.467400403,0.53695438,0.589536226,0.594057786,0.648218478,0.710618638,0.824629176,0.870196792,1.03327342,1.110989599,1.13005323,1.240410393,1.373759189,1.529666074,1.73216166,1.765382683,1.741519541,1.820140893,1.982451866,2.393390259,2.402322986,2.450734097,3.009029365,3.513275505
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.463938707,0.452553046,0.378365084,0.369121736,0.360230548,0.41028767,0.51512758,0.503155906,0.436948353,0.480174143,0.468569406,0.456773958,0.395794673,0.434241398,0.329532724,0.321643877,0.314009772,0.481727208,0.427438113,0.542369467,0.529632945,0.517322321,0.466358083,0.417403445,0.592752842,0.506442676,0.63555285,0.585724185,0.706361945,0.689872648
World,WLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.896326851,3.858114032,3.801810884,3.767890721,3.731384019,3.780965272,3.804548222,3.814748612,3.781727217,3.747783194,3.815788075,3.829821888,3.830834811,3.957400558,4.085162452,4.183751025,4.265743211,4.371888288,4.3514153,4.250586627,4.454105672,4.539725931,4.545692603,4.581344238,4.536889663,4.455899133,4.407213932,4.422517928,4.475378704,4.435673112
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.535121829,0.592764714,0.588931619,0.641915944,0.57767739,0.686098501,0.73565612,0.728115916,0.83155473,0.82322143,0.815181949,0.862394222,0.910893221,0.906956902,1.010246009,1.113314143,1.05608332,1.049990041,0.886400026,0.931792806,0.976000645,1.018584081,1.009468833,1.000305108,1.040856047,1.178949824,1.459541567,1.493040516,1.382921358,1.415728803
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.496444107,0.611693375,0.63254433,0.570454576,0.600520627,0.653901654,0.650041416,0.680356364,0.707627549,0.776171555,0.806819585,0.839451307,0.818385847,0.926256226,0.946781207,0.990118961,0.99789232,1.027757057,1.0381926,1.105720106,1.027726148,0.900861678,0.801193111,1.031351833,0.988350803,0.475162759,0.370636047,0.33328463,0.31568166,0.351859419
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.210508815,5.923351736,5.718766339,5.796295112,5.827403737,6.00894592,6.137486825,6.382459835,6.466215794,6.004786273,6.080754972,6.786829156,6.951520829,7.340130634,7.825797731,7.704446648,7.673803462,7.941820366,8.439298675,7.899039649,8.213008523,7.803853203,8.030477632,8.110092581,8.184426594,7.602658848,7.534967744,7.691396451,7.575039606,7.568640115
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.356473725,0.365460621,0.352970157,0.303473001,0.252530736,0.24527486,0.197707958,0.250734795,0.231530137,0.182928642,0.182992125,0.18053439,0.182712813,0.191917799,0.188594239,0.198013463,0.182098139,0.159650731,0.170388691,0.186963789,0.192864233,0.213797821,0.273319341,0.278306954,0.298008752,0.305264022,0.317275525,0.393685899,0.433395739,0.369957765
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.635374232,1.763376973,1.735657404,1.582226007,1.469803549,1.408035499,1.329376693,1.217172321,1.218354392,1.350237879,1.15761513,1.166990653,1.042166941,0.843006401,0.803395778,0.859731091,0.79721081,0.783899998,0.605560938,0.611207897,0.747676916,0.875954873,0.90536755,0.905910545,0.871840016,0.878138865,0.762487107,0.700964637,0.822472016,0.765893876
